Gene stable ID	Gene name
ENSG00000174521	TTC9B
ENSG00000197576	HOXA4
ENSG00000152931	PART1
ENSG00000122547	EEPD1
ENSG00000035499	DEPDC1B
ENSG00000115738	ID2
ENSG00000144559	TAMM41
ENSG00000011426	ANLN
ENSG00000152049	KCNE4
ENSG00000137501	SYTL2
ENSG00000162078	ZG16B
ENSG00000005001	PRSS22
ENSG00000120708	TGFBI
ENSG00000143815	LBR
ENSG00000106258	CYP3A5
ENSG00000090013	BLVRB
ENSG00000134480	CCNH
ENSG00000111247	RAD51AP1
ENSG00000172137	CALB2
ENSG00000225764	P3H2-AS1
ENSG00000196557	CACNA1H
ENSG00000018699	TTC27
ENSG00000139180	NDUFA9
ENSG00000196542	SPTSSB
ENSG00000213904	LIPE-AS1
ENSG00000263513	FAM72C
ENSG00000142798	HSPG2
ENSG00000176840	MIR7-3HG
ENSG00000196935	SRGAP1
ENSG00000232677	LINC00665
ENSG00000162552	WNT4
ENSG00000130561	SAG
ENSG00000077044	DGKD
ENSG00000106565	TMEM176B
ENSG00000266094	RASSF5
ENSG00000143494	VASH2
ENSG00000131018	SYNE1
ENSG00000120334	CENPL
ENSG00000166508	MCM7
ENSG00000255920	CCND2-AS1
ENSG00000213265	TSGA13
ENSG00000231721	LINC-PINT
ENSG00000087502	ERGIC2
ENSG00000197084	LCE1C
ENSG00000135838	NPL
ENSG00000167767	KRT80
ENSG00000055044	NOP58
ENSG00000221923	ZNF880
ENSG00000135480	KRT7
ENSG00000170442	KRT86
ENSG00000105568	PPP2R1A
ENSG00000205426	KRT81
ENSG00000170523	KRT83
ENSG00000169509	CRCT1
ENSG00000163202	LCE3D
ENSG00000185479	KRT6B
ENSG00000183734	ASCL2
ENSG00000198522	GPN1
ENSG00000197956	S100A6
ENSG00000196154	S100A4
ENSG00000174697	LEP
ENSG00000188015	S100A3
ENSG00000196754	S100A2
ENSG00000121410	A1BG
ENSG00000198431	TXNRD1
ENSG00000083845	RPS5
ENSG00000005513	SOX8
ENSG00000132305	IMMT
ENSG00000239911	PRKAG2-AS1
ENSG00000142694	EVA1B
ENSG00000153029	MR1
ENSG00000013441	CLK1
ENSG00000122483	CCDC18
ENSG00000196502	SULT1A1
ENSG00000106537	TSPAN13
ENSG00000087074	PPP1R15A
ENSG00000106541	AGR2
ENSG00000196734	LCE1B
ENSG00000163216	SPRR2D
ENSG00000162706	CADM3
ENSG00000142661	MYOM3
ENSG00000146670	CDCA5
ENSG00000181444	ZNF467
ENSG00000149809	TM7SF2
ENSG00000163435	ELF3
ENSG00000105664	COMP
ENSG00000196290	NIF3L1
ENSG00000174276	ZNHIT2
ENSG00000143851	PTPN7
ENSG00000116991	SIPA1L2
ENSG00000176771	NCKAP5
ENSG00000014216	CAPN1
ENSG00000070985	TRPM5
ENSG00000130402	ACTN4
ENSG00000003402	CFLAR
ENSG00000137731	FXYD2
ENSG00000182326	C1S
ENSG00000144655	CSRNP1
ENSG00000123364	HOXC13
ENSG00000131386	GALNT15
ENSG00000173207	CKS1B
ENSG00000171840	NINJ2
ENSG00000004478	FKBP4
ENSG00000123636	BAZ2B
ENSG00000166311	SMPD1
ENSG00000111206	FOXM1
ENSG00000104970	KIR3DX1
ENSG00000175352	NRIP3
ENSG00000177842	ZNF620
ENSG00000135624	CCT7
ENSG00000076248	UNG
ENSG00000168036	CTNNB1
ENSG00000245848	CEBPA
ENSG00000171303	KCNK3
ENSG00000215784	FAM72D
ENSG00000267254	ZNF790-AS1
ENSG00000143127	ITGA10
ENSG00000135114	OASL
ENSG00000265972	TXNIP
ENSG00000196337	CGB7
ENSG00000149212	SESN3
ENSG00000185483	ROR1
ENSG00000135506	OS9
ENSG00000189001	SBSN
ENSG00000173237	C11orf86
ENSG00000149798	CDC42EP2
ENSG00000216588	IGSF23
ENSG00000187094	CCK
ENSG00000069399	BCL3
ENSG00000187244	BCAM
ENSG00000163191	S100A11
ENSG00000023191	RNH1
ENSG00000175793	SFN
ENSG00000090273	NUDC
ENSG00000126749	EMG1
ENSG00000253368	TRNP1
ENSG00000184967	NOC4L
ENSG00000131914	LIN28A
ENSG00000084234	APLP2
ENSG00000105426	PTPRS
ENSG00000188822	CNR2
ENSG00000158055	GRHL3
ENSG00000163617	CCDC191
ENSG00000108561	C1QBP
ENSG00000185507	IRF7
ENSG00000172765	TMCC1
ENSG00000108559	NUP88
ENSG00000110719	TCIRG1
ENSG00000104823	ECH1
ENSG00000187994	RINL
ENSG00000141378	PTRH2
ENSG00000198625	MDM4
ENSG00000167941	SOST
ENSG00000178053	MLF1
ENSG00000132274	TRIM22
ENSG00000079257	LXN
ENSG00000110651	CD81
ENSG00000166405	RIC3
ENSG00000274808	TBC1D3B
ENSG00000110057	UNC93B1
ENSG00000105204	DYRK1B
ENSG00000245532	NEAT1
ENSG00000189431	RASSF10
ENSG00000245598	DACT3-AS1
ENSG00000134574	DDB2
ENSG00000227036	LINC00511
ENSG00000017427	IGF1
ENSG00000067715	SYT1
ENSG00000072182	ASIC4
ENSG00000266402	SNHG25
ENSG00000105281	SLC1A5
ENSG00000115648	MLPH
ENSG00000184922	FMNL1
ENSG00000223573	TINCR
ENSG00000170498	KISS1
ENSG00000071282	LMCD1
ENSG00000168003	SLC3A2
ENSG00000188039	NWD1
ENSG00000071677	PRLH
ENSG00000124839	RAB17
ENSG00000070961	ATP2B1
ENSG00000233527	ZNF529-AS1
ENSG00000183207	RUVBL2
ENSG00000121361	KCNJ8
ENSG00000018236	CNTN1
ENSG00000149084	HSD17B12
ENSG00000134258	VTCN1
ENSG00000187479	C11orf96
ENSG00000104783	KCNN4
ENSG00000173230	GOLGB1
ENSG00000087191	PSMC5
ENSG00000148925	BTBD10
ENSG00000130164	LDLR
ENSG00000135406	PRPH
ENSG00000118363	SPCS2
ENSG00000265096	C1QTNF1-AS1
ENSG00000169432	SCN9A
ENSG00000254827	SLC22A18AS
ENSG00000116329	OPRD1
ENSG00000129991	TNNI3
ENSG00000162595	DIRAS3
ENSG00000117305	HMGCL
ENSG00000248008	NRAV
ENSG00000167646	DNAAF3
ENSG00000179163	FUCA1
ENSG00000121764	HCRTR1
ENSG00000198056	PRIM1
ENSG00000129990	SYT5
ENSG00000154146	NRGN
ENSG00000149564	ESAM
ENSG00000104953	TLE6
ENSG00000139289	PHLDA1
ENSG00000169554	ZEB2
ENSG00000174837	ADGRE1
ENSG00000099783	HNRNPM
ENSG00000186868	MAPT
ENSG00000060709	RIMBP2
ENSG00000280798	LINC00294
ENSG00000059804	SLC2A3
ENSG00000138356	AOX1
ENSG00000266714	MYO15B
ENSG00000130300	PLVAP
ENSG00000082153	BZW1
ENSG00000179862	CITED4
ENSG00000159166	LAD1
ENSG00000173917	HOXB2
ENSG00000135423	GLS2
ENSG00000174307	PHLDA3
ENSG00000159176	CSRP1
ENSG00000233101	HOXB-AS3
ENSG00000120075	HOXB5
ENSG00000108511	HOXB6
ENSG00000120068	HOXB8
ENSG00000170689	HOXB9
ENSG00000170425	ADORA2B
ENSG00000134369	NAV1
ENSG00000127837	AAMP
ENSG00000161243	FBXO27
ENSG00000125740	FOSB
ENSG00000132259	CNGA4
ENSG00000242516	LINC00960
ENSG00000176920	FUT2
ENSG00000265241	RBM8A
ENSG00000167615	LENG8
ENSG00000116489	CAPZA1
ENSG00000152556	PFKM
ENSG00000054938	CHRDL2
ENSG00000158428	CATIP
ENSG00000172318	B3GALT1
ENSG00000042445	RETSAT
ENSG00000172794	RAB37
ENSG00000114054	PCCB
ENSG00000135100	HNF1A
ENSG00000042493	CAPG
ENSG00000161509	GRIN2C
ENSG00000247271	ZBED5-AS1
ENSG00000118640	VAMP8
ENSG00000168894	RNF181
ENSG00000151067	CACNA1C
ENSG00000168890	TMEM150A
ENSG00000254703	SENCR
ENSG00000085063	CD59
ENSG00000167244	IGF2
ENSG00000168878	SFTPB
ENSG00000132196	HSD17B7
ENSG00000205212	CCDC144NL
ENSG00000291074	CCDC144NL
ENSG00000173706	HEG1
ENSG00000186666	BCDIN3D
ENSG00000152689	RASGRP3
ENSG00000197170	PSMD12
ENSG00000161800	RACGAP1
ENSG00000119812	FAM98A
ENSG00000014138	POLA2
ENSG00000117461	PIK3R3
ENSG00000134333	LDHA
ENSG00000117472	TSPAN1
ENSG00000130595	TNNT3
ENSG00000079150	FKBP7
ENSG00000111445	RFC5
ENSG00000122966	CIT
ENSG00000117477	CCDC181
ENSG00000188825	LINC00910
ENSG00000178035	IMPDH2
ENSG00000175906	ARL4D
ENSG00000123989	CHPF
ENSG00000099260	PALMD
ENSG00000144057	ST6GAL2
ENSG00000158104	HPD
ENSG00000236334	PPIAL4G
ENSG00000233276	GPX1
ENSG00000175727	MLXIP
ENSG00000033030	ZCCHC8
ENSG00000128655	PDE11A
ENSG00000111275	ALDH2
ENSG00000149090	PAMR1
ENSG00000124357	NAGK
ENSG00000275832	ARHGAP23
ENSG00000156097	GPR61
ENSG00000227028	SLC8A1-AS1
ENSG00000151743	AMN1
ENSG00000127481	UBR4
ENSG00000144802	NFKBIZ
ENSG00000013588	GPRC5A
ENSG00000184502	GAST
ENSG00000173805	HAP1
ENSG00000173801	JUP
ENSG00000053372	MRTO4
ENSG00000143870	PDIA6
ENSG00000188338	SLC38A3
ENSG00000133063	CHIT1
ENSG00000135968	GCC2
ENSG00000168374	ARF4
ENSG00000163808	KIF15
ENSG00000091583	APOH
ENSG00000108960	MMD
ENSG00000035862	TIMP2
ENSG00000075914	EXOSC7
ENSG00000163249	CCNYL1
ENSG00000185674	LYG2
ENSG00000132470	ITGB4
ENSG00000133816	MICAL2
ENSG00000115252	PDE1A
ENSG00000161960	EIF4A1
ENSG00000115457	IGFBP2
ENSG00000115461	IGFBP5
ENSG00000176208	ATAD5
ENSG00000180210	F2
ENSG00000175216	CKAP5
ENSG00000121966	CXCR4
ENSG00000064300	NGFR
ENSG00000005884	ITGA3
ENSG00000226674	TEX41
ENSG00000154217	PITPNC1
ENSG00000150687	PRSS23
ENSG00000135378	PRRG4
ENSG00000127483	HP1BP3
ENSG00000068097	HEATR6
ENSG00000121690	DEPDC7
ENSG00000167434	CA4
ENSG00000196776	CD47
ENSG00000116455	WDR77
ENSG00000127129	EDN2
ENSG00000267280	TBX2-AS1
ENSG00000143153	ATP1B1
ENSG00000115484	CCT4
ENSG00000030582	GRN
ENSG00000152952	PLOD2
ENSG00000134709	HOOK1
ENSG00000180340	FZD2
ENSG00000182985	CADM1
ENSG00000138448	ITGAV
ENSG00000159450	TCHH
ENSG00000180871	CXCR2
ENSG00000128683	GAD1
ENSG00000134668	SPOCD1
ENSG00000186594	MIR22HG
ENSG00000108423	TUBD1
ENSG00000169618	PROKR1
ENSG00000197989	SNHG12
ENSG00000136603	SKIL
ENSG00000077585	GPR137B
ENSG00000159374	M1AP
ENSG00000196369	SRGAP2B
ENSG00000151689	INPP1
ENSG00000143333	RGS16
ENSG00000175662	TOM1L2
ENSG00000198130	HIBCH
ENSG00000134222	PSRC1
ENSG00000143106	PSMA5
ENSG00000163565	IFI16
ENSG00000109919	MTCH2
ENSG00000169607	CKAP2L
ENSG00000115919	KYNU
ENSG00000134827	TCN1
ENSG00000117335	CD46
ENSG00000269821	KCNQ1OT1
ENSG00000108671	PSMD11
ENSG00000163596	ICA1L
ENSG00000276070	CCL4L2
ENSG00000149503	INCENP
ENSG00000123843	C4BPB
ENSG00000124935	SCGB1D2
ENSG00000123689	G0S2
ENSG00000023445	BIRC3
ENSG00000108465	CDK5RAP3
ENSG00000137673	MMP7
ENSG00000168874	ATOH8
ENSG00000115525	ST3GAL5
ENSG00000005243	COPZ2
ENSG00000144747	TMF1
ENSG00000144744	UBA3
ENSG00000171174	RBKS
ENSG00000144746	ARL6IP5
ENSG00000163380	LMOD3
ENSG00000091986	CCDC80
ENSG00000075426	FOSL2
ENSG00000185565	LSAMP
ENSG00000108984	MAP2K6
ENSG00000187775	DNAH17
ENSG00000163605	PPP4R2
ENSG00000170266	GLB1
ENSG00000163811	WDR43
ENSG00000162458	FBLIM1
ENSG00000229719	MIR194-2HG
ENSG00000171150	SOCS5
ENSG00000251562	MALAT1
ENSG00000076864	RAP1GAP
ENSG00000149554	CHEK1
ENSG00000143933	CALM2
ENSG00000141510	TP53
ENSG00000236824	BCYRN1
ENSG00000119888	EPCAM
ENSG00000145050	MANF
ENSG00000076242	MLH1
ENSG00000115415	STAT1
ENSG00000116560	SFPQ
ENSG00000166741	NNMT
ENSG00000177494	ZBED2
ENSG00000240891	PLCXD2
ENSG00000144824	PHLDB2
ENSG00000162624	LHX8
ENSG00000055732	MCOLN3
ENSG00000179348	GATA2
ENSG00000108591	DRG2
ENSG00000154175	ABI3BP
ENSG00000124383	MPHOSPH10
ENSG00000115935	WIPF1
ENSG00000144677	CTDSPL
ENSG00000145012	LPP
ENSG00000196504	PRPF40A
ENSG00000187098	MITF
ENSG00000176974	SHMT1
ENSG00000219626	FAM228B
ENSG00000271503	CCL5
ENSG00000115129	TP53I3
ENSG00000163798	SLC4A1AP
ENSG00000214595	EML6
ENSG00000168610	STAT3
ENSG00000115310	RTN4
ENSG00000000971	CFH
ENSG00000113810	SMC4
ENSG00000169764	UGP2
ENSG00000163430	FSTL1
ENSG00000239305	RNF103
ENSG00000063660	GPC1
ENSG00000114115	RBP1
ENSG00000171793	CTPS1
ENSG00000084623	EIF3I
ENSG00000141485	SLC13A5
ENSG00000132530	XAF1
ENSG00000047457	CP
ENSG00000119203	CPSF3
ENSG00000163762	TM4SF18
ENSG00000214819	CDRT15L2
ENSG00000134308	YWHAQ
ENSG00000151694	ADAM17
ENSG00000182866	LCK
ENSG00000171951	SCG2
ENSG00000135900	MRPL44
ENSG00000135919	SERPINE2
ENSG00000169282	KCNAB1
ENSG00000115758	ODC1
ENSG00000162494	LRRC38
ENSG00000116661	FBXO2
ENSG00000151779	NBAS
ENSG00000162490	DRAXIN
ENSG00000117133	RPF1
ENSG00000117394	SLC2A1
ENSG00000153234	NR4A2
ENSG00000116701	NCF2
ENSG00000088035	ALG6
ENSG00000162909	CAPN2
ENSG00000224184	MIR3681HG
ENSG00000116741	RGS2
ENSG00000163364	LINC01116
ENSG00000198715	GLMP
ENSG00000173409	ARV1
ENSG00000116717	GADD45A
ENSG00000163220	S100A9
ENSG00000143556	S100A7
ENSG00000235026	DPP10-AS1
ENSG00000023902	PLEKHO1
ENSG00000143401	ANP32E
ENSG00000213639	PPP1CB
ENSG00000118263	KLF7
ENSG00000163002	NUP35
ENSG00000174950	CD164L2
ENSG00000136631	VPS45
ENSG00000130294	KIF1A
ENSG00000117281	CD160
ENSG00000021826	CPS1
ENSG00000049249	TNFRSF9
ENSG00000116285	ERRFI1
ENSG00000082497	SERTAD4
ENSG00000162434	JAK1
ENSG00000078018	MAP2
ENSG00000077152	UBE2T
ENSG00000244414	CFHR1
ENSG00000163545	NUAK2
ENSG00000196352	CD55
ENSG00000130508	PXDN
ENSG00000188257	PLA2G2A
ENSG00000152518	ZFP36L2
ENSG00000079308	TNS1
ENSG00000162599	NFIA
ENSG00000196460	RFX8
ENSG00000143162	CREG1
ENSG00000257702	LBX2-AS1
ENSG00000224259	LINC01133
ENSG00000203706	SERTAD4-AS1
ENSG00000153363	LINC00467
ENSG00000230798	FOXD3-AS1
ENSG00000183023	SLC8A1
ENSG00000119865	CNRIP1
ENSG00000143416	SELENBP1
ENSG00000115419	GLS
ENSG00000143367	TUFT1
ENSG00000115290	GRB14
ENSG00000115596	WNT6
ENSG00000115446	UNC50
ENSG00000162614	NEXN
ENSG00000162616	DNAJB4
ENSG00000162613	FUBP1
ENSG00000132326	PER2
ENSG00000134202	GSTM3
ENSG00000074800	ENO1
ENSG00000134318	ROCK2
ENSG00000143622	RIT1
ENSG00000153187	HNRNPU
ENSG00000231532	LINC01249
ENSG00000176887	SOX11
ENSG00000076003	MCM6
ENSG00000118257	NRP2
ENSG00000065526	SPEN
ENSG00000117139	KDM5B
ENSG00000228288	PCAT6
ENSG00000115685	PPP1R7
ENSG00000143322	ABL2
ENSG00000077522	ACTN2
ENSG00000213699	SLC35F6
ENSG00000116260	QSOX1
ENSG00000115163	CENPA
ENSG00000138061	CYP1B1
ENSG00000277147	LINC00869
ENSG00000188783	PRELP
ENSG00000249087	ZNF436-AS1
ENSG00000077549	CAPZB
ENSG00000020633	RUNX3
ENSG00000070831	CDC42
ENSG00000079246	XRCC5
ENSG00000095002	MSH2
ENSG00000116062	MSH6
ENSG00000060718	COL11A1
ENSG00000114942	EEF1B2
ENSG00000243910	TUBA4B
ENSG00000159388	BTG2
ENSG00000158292	GPR153
ENSG00000069812	HES2
ENSG00000117724	CENPF
ENSG00000179546	HTR1D
ENSG00000169991	IFFO2
ENSG00000097021	ACOT7
ENSG00000135750	KCNK1
ENSG00000291158	LINC00869
ENSG00000069424	KCNAB2
ENSG00000177606	JUN
ENSG00000134690	CDCA8
ENSG00000183431	SF3A3
ENSG00000185668	POU3F1
ENSG00000178028	DMAP1
ENSG00000116752	BCAS2
ENSG00000116161	CACYBP
ENSG00000235750	KIAA0040
ENSG00000162772	ATF3
ENSG00000123685	BATF3
ENSG00000143753	DEGS1
ENSG00000160789	LMNA
ENSG00000169174	PCSK9
ENSG00000118194	TNNT2
ENSG00000117118	SDHB
ENSG00000065135	GNAI3
ENSG00000160818	GPATCH4
ENSG00000125944	HNRNPR
ENSG00000162885	B3GALNT2
ENSG00000126698	DNAJC8
ENSG00000130766	SESN2
ENSG00000158769	F11R
ENSG00000116209	TMEM59
ENSG00000162511	LAPTM5
ENSG00000060688	SNRNP40
ENSG00000168528	SERINC2
ENSG00000078900	TP73
ENSG00000197245	FAM110D
