"interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000302530","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000302530","0.842",,"0.9","0.875",,,,"0.999","0.94"
"pp","9606.ENSP00000216797 (pp) 9606.ENSP00000354394","false","pp","9606.ENSP00000216797 (pp) 9606.ENSP00000354394","0.116",,,"0.295",,,,"0.917","0.878"
"pp","9606.ENSP00000216797 (pp) 9606.ENSP00000295025","false","pp","9606.ENSP00000216797 (pp) 9606.ENSP00000295025","0.114",,"0.5","0.909","0.002",,,"0.999","0.999"
"pp","9606.ENSP00000414109 (pp) 9606.ENSP00000442068","false","pp","9606.ENSP00000414109 (pp) 9606.ENSP00000442068","0.808",,,,,,,"0.837","0.192"
"pp","9606.ENSP00000216797 (pp) 9606.ENSP00000401980","false","pp","9606.ENSP00000216797 (pp) 9606.ENSP00000401980","0.054",,"0.5","0.329",,,,"0.812","0.48"
"pp","9606.ENSP00000413507 (pp) 9606.ENSP00000480549","false","pp","9606.ENSP00000413507 (pp) 9606.ENSP00000480549","0.042",,"0.4","0.292",,,,"0.843","0.662"
"pp","9606.ENSP00000414109 (pp) 9606.ENSP00000499238","false","pp","9606.ENSP00000414109 (pp) 9606.ENSP00000499238","0.802",,,,,,,"0.926","0.642"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000377492","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000377492","0.683",,,"0.079",,,,"0.801","0.376"
"pp","9606.ENSP00000216797 (pp) 9606.ENSP00000478771","false","pp","9606.ENSP00000216797 (pp) 9606.ENSP00000478771","0.068",,"0.5","0.906",,,,"0.957","0.14"
"pp","9606.ENSP00000414109 (pp) 9606.ENSP00000428489","false","pp","9606.ENSP00000414109 (pp) 9606.ENSP00000428489","0.792",,,,,,,"0.896","0.523"
"pp","9606.ENSP00000414398 (pp) 9606.ENSP00000437125","false","pp","9606.ENSP00000414398 (pp) 9606.ENSP00000437125","0.254","0.268","0.598","0.499",,,,"0.923","0.41"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000361540","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000361540","0.632",,"0.9","0.999",,,,"0.999","0.981"
"pp","9606.ENSP00000414109 (pp) 9606.ENSP00000481380","false","pp","9606.ENSP00000414109 (pp) 9606.ENSP00000481380","0.822",,,,,,,"0.877","0.341"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000355922","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000355922","0.658",,"0.5",,,,,"0.915","0.544"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000313950","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000313950","0.603",,"0.5","0.071",,,,"0.93","0.67"
"pp","9606.ENSP00000216797 (pp) 9606.ENSP00000441543","false","pp","9606.ENSP00000216797 (pp) 9606.ENSP00000441543","0.102",,"0.5","0.906",,,,"0.963","0.227"
"pp","9606.ENSP00000414398 (pp) 9606.ENSP00000473631","false","pp","9606.ENSP00000414398 (pp) 9606.ENSP00000473631","0.572",,,"0.469",,,,"0.831","0.317"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000411532","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000411532","0.625",,,,,,,"0.89","0.721"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000301633","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000301633","0.913",,"0.5",,,,,"0.981","0.614"
"pp","9606.ENSP00000216797 (pp) 9606.ENSP00000221452","false","pp","9606.ENSP00000216797 (pp) 9606.ENSP00000221452","0.182",,,"0.862","0.001",,,"0.995","0.964"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000335357","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000335357","0.781",,,"0.226",,,,"0.87","0.298"
"pp","9606.ENSP00000216797 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000216797 (pp) 9606.ENSP00000360266","0.236",,,"0.292",,,,"0.908","0.845"
"pp","9606.ENSP00000216797 (pp) 9606.ENSP00000494750","false","pp","9606.ENSP00000216797 (pp) 9606.ENSP00000494750","0.049",,,"0.092",,,,"0.823","0.812"
"pp","9606.ENSP00000414398 (pp) 9606.ENSP00000499582","false","pp","9606.ENSP00000414398 (pp) 9606.ENSP00000499582","0.836",,,,,,,"0.903","0.44"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000357858","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000357858","0.489",,"0.8","0.846",,,,"0.999","0.967"
"pp","9606.ENSP00000216797 (pp) 9606.ENSP00000269305","false","pp","9606.ENSP00000216797 (pp) 9606.ENSP00000269305","0.051",,,"0.624",,,,"0.915","0.781"
"pp","9606.ENSP00000216802 (pp) 9606.ENSP00000259457","false","pp","9606.ENSP00000216802 (pp) 9606.ENSP00000259457","0.277",,,"0.97",,,,"0.993","0.703"
"pp","9606.ENSP00000416293 (pp) 9606.ENSP00000445175","false","pp","9606.ENSP00000416293 (pp) 9606.ENSP00000445175","0.12",,,"0.045",,,"0.044","0.863","0.85"
"pp","9606.ENSP00000216797 (pp) 9606.ENSP00000340989","false","pp","9606.ENSP00000216797 (pp) 9606.ENSP00000340989","0.055",,,"0.906",,,,"0.918","0.16"
"pp","9606.ENSP00000415430 (pp) 9606.ENSP00000442068","false","pp","9606.ENSP00000415430 (pp) 9606.ENSP00000442068","0.774",,,,,,,"0.816","0.224"
"pp","9606.ENSP00000415416 (pp) 9606.ENSP00000448665","false","pp","9606.ENSP00000415416 (pp) 9606.ENSP00000448665","0.28",,"0.5","0.331",,,,"0.931","0.751"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000353770","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000353770","0.643",,,,,,,"0.883","0.687"
"pp","9606.ENSP00000216802 (pp) 9606.ENSP00000270586","false","pp","9606.ENSP00000216802 (pp) 9606.ENSP00000270586","0.184",,,"0.908",,,,"0.961","0.519"
"pp","9606.ENSP00000415786 (pp) 9606.ENSP00000498872","false","pp","9606.ENSP00000415786 (pp) 9606.ENSP00000498872",,,,,,,,"0.839","0.839"
"pp","9606.ENSP00000416515 (pp) 9606.ENSP00000419851","false","pp","9606.ENSP00000416515 (pp) 9606.ENSP00000419851","0.047",,"0.792",,,,,"0.807","0.108"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000377536","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000377536","0.54",,,,,,,"0.891","0.774"
"pp","9606.ENSP00000415430 (pp) 9606.ENSP00000481380","false","pp","9606.ENSP00000415430 (pp) 9606.ENSP00000481380","0.755",,,,,,,"0.826","0.321"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000364976","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000364976","0.655",,,,,,,"0.82","0.5"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000300403","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000300403","0.544",,,"0.075",,,,"0.863","0.702"
"pp","9606.ENSP00000216802 (pp) 9606.ENSP00000219313","false","pp","9606.ENSP00000216802 (pp) 9606.ENSP00000219313","0.115",,"0.36","0.439",,,,"0.845","0.572"
"pp","9606.ENSP00000417602 (pp) 9606.ENSP00000446252","false","pp","9606.ENSP00000417602 (pp) 9606.ENSP00000446252","0.196",,,"0.842",,,,"0.873","0.082"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000499238","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000499238","0.719",,,,,,,"0.847","0.48"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000350447","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000350447","0.314",,"0.5","0.463",,,,"0.883","0.443"
"pp","9606.ENSP00000216802 (pp) 9606.ENSP00000483688","false","pp","9606.ENSP00000216802 (pp) 9606.ENSP00000483688","0.195",,,"0.964",,,,"0.981","0.399"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000391090","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000391090","0.786",,,"0.088",,,,"0.927","0.659"
"pp","9606.ENSP00000216802 (pp) 9606.ENSP00000418695","false","pp","9606.ENSP00000216802 (pp) 9606.ENSP00000418695","0.1",,"0.36","0.621",,,,"0.877","0.507"
"pp","9606.ENSP00000216802 (pp) 9606.ENSP00000262193","false","pp","9606.ENSP00000216802 (pp) 9606.ENSP00000262193","0.232",,,"0.972",,,,"0.986","0.413"
"pp","9606.ENSP00000416293 (pp) 9606.ENSP00000437955","false","pp","9606.ENSP00000416293 (pp) 9606.ENSP00000437955","0.059",,,"0.089",,,,"0.902","0.895"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000481380","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000481380","0.85",,"0.5",,,,,"0.988","0.854"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000378699","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000378699","0.777","0.125",,"0.525",,,,"0.951","0.538"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000348838","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000348838","0.835",,"0.4","0.301",,,,"0.986","0.829"
"pp","9606.ENSP00000416583 (pp) 9606.ENSP00000496166","false","pp","9606.ENSP00000416583 (pp) 9606.ENSP00000496166","0.042",,"0.9",,,,,"0.924","0.279"
"pp","9606.ENSP00000216802 (pp) 9606.ENSP00000363993","false","pp","9606.ENSP00000216802 (pp) 9606.ENSP00000363993","0.52",,,"0.885",,,,"0.99","0.844"
"pp","9606.ENSP00000416583 (pp) 9606.ENSP00000445175","false","pp","9606.ENSP00000416583 (pp) 9606.ENSP00000445175","0.08",,"0.8",,,,,"0.814","0.073"
"pp","9606.ENSP00000416739 (pp) 9606.ENSP00000438483","false","pp","9606.ENSP00000416739 (pp) 9606.ENSP00000438483","0.097",,,"0.292",,,,"0.846","0.779"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000348838","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000348838","0.616",,"0.5","0.322",,,,"0.929","0.52"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000404190","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000404190","0.633",,,,,,,"0.883","0.695"
"pp","9606.ENSP00000418695 (pp) 9606.ENSP00000481029","false","pp","9606.ENSP00000418695 (pp) 9606.ENSP00000481029","0.879",,"0.8","0.999",,,,"0.999","0.748"
"pp","9606.ENSP00000417602 (pp) 9606.ENSP00000463784","false","pp","9606.ENSP00000417602 (pp) 9606.ENSP00000463784","0.099",,,"0.808",,,,"0.831","0.107"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000494957","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000494957","0.783",,,"0.059",,,,"0.838","0.273"
"pp","9606.ENSP00000416583 (pp) 9606.ENSP00000495530","false","pp","9606.ENSP00000416583 (pp) 9606.ENSP00000495530","0.05",,"0.8",,,,"0.096","0.853","0.247"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000326550","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000326550","0.589",,,"0.133",,,,"0.8","0.486"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000362146","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000362146","0.755",,"0.5",,,,,"0.935","0.515"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000323300","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000323300","0.582",,,"0.295",,,,"0.8","0.377"
"pp","9606.ENSP00000418268 (pp) 9606.ENSP00000418960","false","pp","9606.ENSP00000418268 (pp) 9606.ENSP00000418960","0.452",,,"0.439",,,,"0.849","0.55"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000378699","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000378699","0.858",,"0.5","0.113",,,,"0.992","0.897"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000404190","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000404190","0.61",,,,,,,"0.87","0.681"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000356379","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000356379","0.706",,,"0.314",,,,"0.93","0.686"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000434614","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000434614","0.121",,"0.65","0.998",,,,"0.999","0.492"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000336868","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000336868","0.785",,,"0.149",,,,"0.959","0.797"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000499238","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000499238","0.706",,,,,,,"0.843","0.489"
"pp","9606.ENSP00000417686 (pp) 9606.ENSP00000421592","false","pp","9606.ENSP00000417686 (pp) 9606.ENSP00000421592","0.166",,"0.8",,,,,"0.851","0.181"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000356379","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000356379","0.602",,,"0.088",,,,"0.812","0.524"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000432768","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000432768","0.261",,,"0.227",,,,"0.974","0.959"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000414109","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000414109","0.78",,,,,,,"0.852","0.357"
"pp","9606.ENSP00000417686 (pp) 9606.ENSP00000425561","false","pp","9606.ENSP00000417686 (pp) 9606.ENSP00000425561","0.11",,"0.9",,,,,"0.936","0.343"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000296509","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000296509","0.647",,,"0.1",,,,"0.929","0.796"
"pp","9606.ENSP00000418695 (pp) 9606.ENSP00000478771","false","pp","9606.ENSP00000418695 (pp) 9606.ENSP00000478771","0.08",,"0.5","0.88",,,,"0.948","0.184"
"pp","9606.ENSP00000417602 (pp) 9606.ENSP00000484903","false","pp","9606.ENSP00000417602 (pp) 9606.ENSP00000484903","0.242",,,"0.988",,,,"0.992","0.26"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000309968","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000309968",,,,"0.51",,,,"0.811","0.632"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000376457","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000376457","0.495",,,"0.071",,,,"0.831","0.67"
"pp","9606.ENSP00000418268 (pp) 9606.ENSP00000480987","false","pp","9606.ENSP00000418268 (pp) 9606.ENSP00000480987","0.474",,"0.5","0.951",,,,"0.999","0.939"
"pp","9606.ENSP00000418268 (pp) 9606.ENSP00000481380","false","pp","9606.ENSP00000418268 (pp) 9606.ENSP00000481380","0.85",,,,,,,"0.949","0.679"
"pp","9606.ENSP00000296564 (pp) 9606.ENSP00000453801","false","pp","9606.ENSP00000296564 (pp) 9606.ENSP00000453801","0.044",,"0.9",,,,,"0.9",
"pp","9606.ENSP00000417686 (pp) 9606.ENSP00000463334","false","pp","9606.ENSP00000417686 (pp) 9606.ENSP00000463334","0.056",,"0.54","0.896",,,,"0.999","0.988"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000336868","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000336868","0.521",,"0.5","0.085",,,,"0.865","0.457"
"pp","9606.ENSP00000296509 (pp) 9606.ENSP00000432768","false","pp","9606.ENSP00000296509 (pp) 9606.ENSP00000432768","0.197",,"0.5","0.399",,,,"0.911","0.677"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000300403","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000300403","0.847",,"0.9","0.988",,,,"0.999","0.995"
"pp","9606.ENSP00000418695 (pp) 9606.ENSP00000484998","false","pp","9606.ENSP00000418695 (pp) 9606.ENSP00000484998","0.855",,"0.72","0.999",,,,"0.999","0.797"
"pp","9606.ENSP00000296564 (pp) 9606.ENSP00000299601","false","pp","9606.ENSP00000296564 (pp) 9606.ENSP00000299601","0.06",,"0.9",,,,,"0.901",
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000499044","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000499044","0.247",,,"0.939",,,,"0.954","0.091"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000321703","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000321703","0.059",,,"0.655",,,,"0.833","0.528"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000452763","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000452763","0.222",,,"0.8",,,,"0.84","0.06"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000326550","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000326550","0.488",,,"0.953",,,,"0.998","0.939"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000362146","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000362146","0.729",,"0.54","0.086",,,,"0.952","0.633"
"pp","9606.ENSP00000418960 (pp) 9606.ENSP00000434614","false","pp","9606.ENSP00000418960 (pp) 9606.ENSP00000434614","0.082",,"0.9",,,,,"0.923","0.23"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000307940","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000307940","0.385",,,,,,,"0.804","0.695"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000481380","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000481380","0.853",,,,,,,"0.949","0.669"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000368759","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000368759","0.054",,,"0.327",,,,"0.99","0.987"
"pp","9606.ENSP00000418695 (pp) 9606.ENSP00000441543","false","pp","9606.ENSP00000418695 (pp) 9606.ENSP00000441543","0.073",,"0.5","0.89",,,,"0.951","0.153"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000265148","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000265148","0.644",,,"0.128",,,,"0.869","0.614"
"pp","9606.ENSP00000418695 (pp) 9606.ENSP00000483688","false","pp","9606.ENSP00000418695 (pp) 9606.ENSP00000483688","0.405",,,"0.994",,,,"0.998","0.596"
"pp","9606.ENSP00000418960 (pp) 9606.ENSP00000478887","false","pp","9606.ENSP00000418960 (pp) 9606.ENSP00000478887","0.049",,,"0.825",,,,"0.999","0.995"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000301364","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000301364","0.65",,,"0.197",,,,"0.809","0.376"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000418960","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000418960","0.299",,,"0.292",,,,"0.942","0.893"
"pp","9606.ENSP00000418960 (pp) 9606.ENSP00000434024","false","pp","9606.ENSP00000418960 (pp) 9606.ENSP00000434024","0.084",,"0.5","0.901",,,,"0.999","0.983"
"pp","9606.ENSP00000418960 (pp) 9606.ENSP00000430432","false","pp","9606.ENSP00000418960 (pp) 9606.ENSP00000430432","0.064",,,"0.61",,,,"0.953","0.883"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000358866","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000358866","0.042",,"0.75","0.292",,,,"0.815",
"pp","9606.ENSP00000418960 (pp) 9606.ENSP00000461879","false","pp","9606.ENSP00000418960 (pp) 9606.ENSP00000461879",,,"0.5","0.876",,,,"0.954","0.321"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000419449","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000419449","0.112",,,"0.902",,,,"0.983","0.826"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000362688","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000362688","0.442",,,"0.954",,,,"0.982","0.371"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000260363","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000260363","0.695",,,"0.091",,,,"0.924","0.749"
"pp","9606.ENSP00000418960 (pp) 9606.ENSP00000441543","false","pp","9606.ENSP00000418960 (pp) 9606.ENSP00000441543",,,"0.5","0.636",,,,"0.888","0.439"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000361076","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000361076","0.308",,,"0.883",,,,"0.937","0.293"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000362744","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000362744","0.332",,,"0.926",,,,"0.949","0.072"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000335357","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000335357","0.794",,,"0.135",,,,"0.87","0.334"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000426909","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000426909","0.371",,,"0.973",,,,"0.988","0.368"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000256442","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000256442","0.863",,,"0.094",,,,"0.979","0.846"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000355922","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000355922","0.679",,,,,,,"0.902","0.709"
"pp","9606.ENSP00000418960 (pp) 9606.ENSP00000494957","false","pp","9606.ENSP00000418960 (pp) 9606.ENSP00000494957","0.254",,,"0.355",,,,"0.849","0.712"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000495273","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000495273","0.318",,,"0.961",,,,"0.978","0.257"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000360025","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000360025",,,"0.9","0.51",,,,"0.961","0.271"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000377492","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000377492","0.795",,,"0.292",,,,"0.97","0.811"
"pp","9606.ENSP00000419449 (pp) 9606.ENSP00000426909","false","pp","9606.ENSP00000419449 (pp) 9606.ENSP00000426909","0.213",,,"0.952",,,,"0.984","0.618"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000361540","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000361540","0.902",,"0.5","0.514",,,,"0.995","0.817"
"pp","9606.ENSP00000418960 (pp) 9606.ENSP00000481380","false","pp","9606.ENSP00000418960 (pp) 9606.ENSP00000481380","0.388",,"0.5","0.51",,,,"0.956","0.747"
"pp","9606.ENSP00000419449 (pp) 9606.ENSP00000495273","false","pp","9606.ENSP00000419449 (pp) 9606.ENSP00000495273","0.164",,,"0.967",,,,"0.977","0.266"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000313603","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000313603","0.338",,,"0.305",,,,"0.863","0.727"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000377793","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000377793","0.823",,,"0.075",,,,"0.91","0.499"
"pp","9606.ENSP00000419449 (pp) 9606.ENSP00000499044","false","pp","9606.ENSP00000419449 (pp) 9606.ENSP00000499044","0.443",,,"0.947",,,,"0.978","0.328"
"pp","9606.ENSP00000419851 (pp) 9606.ENSP00000485525","false","pp","9606.ENSP00000419851 (pp) 9606.ENSP00000485525","0.425",,"0.172",,,,"0.231","0.913","0.792"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000463784","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000463784","0.295",,,"0.81",,,,"0.871","0.118"
"pp","9606.ENSP00000419851 (pp) 9606.ENSP00000455106","false","pp","9606.ENSP00000419851 (pp) 9606.ENSP00000455106","0.879",,,,,,,"0.878",
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000302886","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000302886","0.423",,,"0.8",,,"0.051","0.892","0.132"
"pp","9606.ENSP00000296702 (pp) 9606.ENSP00000317123","false","pp","9606.ENSP00000296702 (pp) 9606.ENSP00000317123","0.249",,,"0.967",,,,"0.976","0.143"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000288207","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000288207","0.86",,,"0.637",,,,"0.988","0.8"
"pp","9606.ENSP00000421592 (pp) 9606.ENSP00000497641","false","pp","9606.ENSP00000421592 (pp) 9606.ENSP00000497641","0.427",,"0.8","0.995",,,,"0.999","0.966"
"pp","9606.ENSP00000296581 (pp) 9606.ENSP00000306614","false","pp","9606.ENSP00000296581 (pp) 9606.ENSP00000306614","0.254",,"0.72","0.832",,,,"0.965","0.125"
"pp","9606.ENSP00000296581 (pp) 9606.ENSP00000317123","false","pp","9606.ENSP00000296581 (pp) 9606.ENSP00000317123","0.075",,"0.9","0.991",,,,"0.999","0.162"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000478887","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000478887","0.099",,,"0.175",,,,"0.914","0.894"
"pp","9606.ENSP00000296581 (pp) 9606.ENSP00000335321","false","pp","9606.ENSP00000296581 (pp) 9606.ENSP00000335321","0.067",,"0.9","0.896",,,,"0.99","0.099"
